DEPARTURE_AIRPORT_IATA,ARRIVAL_AIRPORT_IATA,tot_???,tot_ALLARMATI,tot_ALLARMI CHIUSI,tot_ALLARMI CHIUSI CON AZIONE (CC.XX),tot_ALLARMI GENERATI,tot_ALLARMI GENERATI DA BCS,tot_ALLARMI GENERATI DA INTERPOL,tot_ALLARMI GENERATI DA SDI/NSIS,tot_ALLARMI NON CHIUSI,tot_ALLARMI RILEVANTI,tot_ALTRO,tot_ERRATA SEGNALAZIONE BCS,tot_ERRATA SEGNALAZIONE NSIS,tot_ERRATA SEGNALAZIONE SDI,tot_INAMMISSIBILITA SCHENGEN - ART.24,tot_MANCATO AGGIORNAMENTO SCHENGEN NSIS,tot_MANCATO AGGIORNAMENTO SDI,tot_N/C,tot_NOTIFICA ATTI/PROVV,tot_NULLA A PROCEDERE INT,tot_NULLA A PROCEDERE NSIS,tot_NULLA A PROCEDERE SDI,tot_RESPINTO/A,tot_VIAGGIATORI CON ALLARMI,tot_VIAGGIATORI ENTRATI NEL SISTEMA,tot_VIAGGIATORI INVESTIGATI,tot_VOLI CON ALLARMI,tot_VOLI DISPONIBILI IN INGRESSO AL SISTEMA,tot_VOLI INVESTIGATI (SDI/NSIS - INTERPOL - TSC),"tot_VOLI SOLO VISUALIZZATI, MA NON INVESTIGATI",DEPARTURE_CITY,DEPARTURE_COUNTRY,n_high_risk,n_medium_risk,tot_entries,tot_investigated,tot_alarms,n_records,alarm_intensity,alert_rate,investigation_rate,alert_rate_ALB,alert_rate_AFG,alert_rate_AGO,alert_rate_doc_VISTO,alert_rate_doc_PERMESSO DI SOGGIORNO,alert_rate_doc_PASSAPORTO,pct_SEGNALATO,pct_IN ATTESA,pct_RESPINTO,pct_FERMATO,route,if_anomaly,if_score,lof_anomaly,lof_score,dbscan_anomaly,z_max,z_anomaly,anomaly_votes,anomaly_consensus
LOS,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LOS→FCO,0,-0.1688419022420523,0,1.0014565744799642,0,,0,0,0
LPL,BGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,LIVERPOOL,REGNO UNITO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LPL→BGY,0,-0.15464231650957017,0,1.5766026685996752,0,,0,0,0
LPL,CIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,1.0,0.0,1.0,LIVERPOOL,REGNO UNITO,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LPL→CIA,0,-0.1747734273591252,1,7132754312.868856,0,,0,1,0
LRM,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,LA ROMANA,REPUBBLICA DOMINICANA,0.0,0.0,3.0,3.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,LRM→FCO,0,-0.12492119190731404,0,1.4221453151958536,0,,0,0,0
LRM,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,1.0,0.0,1.0,1.0,LA ROMANA,REPUBBLICA DOMINICANA,0.0,0.0,12.0,12.0,5.0,7.0,0.4166666666666667,0.4166666666666667,1.0,0.36363636363636365,0.0,0.0,2.0,0.0,1.0,0.2,0.4,0.0,0.0,LRM→MXP,0,-0.06341141894983082,0,1.373148482788244,0,,0,0,0
LTN,BGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,LONDRA,REGNO UNITO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LTN→BGY,0,-0.1823944876031645,0,1.1506498229444255,0,,0,0,0
LTN,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,LONDRA,REGNO UNITO,0.0,0.0,28.0,31.0,10.0,17.0,0.3225806451612903,0.3225806451612903,1.1071428571428572,0.3225806451612903,0.0,0.0,2.0,0.18181818181818182,0.2,0.2,0.13333333333333333,0.3333333333333333,0.26666666666666666,LTN→BLQ,0,-0.09518771945609245,0,1.2053779868195051,0,,0,0,0
LTN,CIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,LONDRA,REGNO UNITO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LTN→CIA,0,-0.18964232528296604,0,1.0038072276735277,0,,0,0,0
LTN,CTA,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,1.0,0.0,1.0,0.0,LONDRA,REGNO UNITO,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,LTN→CTA,0,-0.09201871098542108,0,2.0247755902585283,0,,0,0,0
LTN,LIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,LONDRA,REGNO UNITO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LTN→LIN,0,-0.17268716123575395,0,1.1953649398962738,0,,0,0,0
LTN,MXP,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,89.0,266.0,3.0,1.0,2.0,3.0,LONDRA,REGNO UNITO,0.0,0.0,33.0,36.0,9.0,20.0,0.25,0.25,1.0909090909090908,0.25,0.0,0.0,0.3333333333333333,0.5,0.0,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.07142857142857142,LTN→MXP,0,-0.08429661893634227,0,1.1790582098470237,0,,0,0,0
LTN,NAP,0.0,0.0,15.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,13.0,176.0,81.0,1.0,2.0,0.0,2.0,LONDRA,REGNO UNITO,0.0,0.0,3.0,3.0,4.0,2.0,1.3333333333333333,1.0,1.0,1.3333333333333333,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,LTN→NAP,0,-0.04499334140634148,0,1.300069178319563,0,,0,0,0
LTN,TRN,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,120.0,0.0,0.0,0.0,0.0,0.0,LONDRA,REGNO UNITO,0.0,0.0,9.0,9.0,2.0,6.0,0.2222222222222222,0.2222222222222222,1.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.2,0.2,LTN→TRN,0,-0.13199930897220002,0,1.301789368140145,0,,0,0,0
LTN,TSF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,LONDRA,REGNO UNITO,0.0,0.0,9.0,9.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.25,LTN→TSF,0,-0.13486125394310938,0,1.401103575712479,0,,0,0,0
LXR,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,LUXOR,EGITTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LXR→MXP,0,-0.15939552438507643,0,1.8045294738980093,0,,0,0,0
LYX,TRN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,LYDD,REGNO UNITO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LYX→TRN,0,-0.18964232528296604,0,0.9967481159114847,0,,0,0,0
MAN,BGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,188.0,3.0,2.0,2.0,2.0,MANCHESTER,REGNO UNITO,0.0,0.0,40.0,40.0,3.0,21.0,0.075,0.075,1.0,0.07692307692307693,0.0,0.0,0.0,0.2,0.0,0.125,0.1875,0.3125,0.25,MAN→BGY,0,-0.11406233262795695,0,1.051502895327132,0,,0,0,0
MAN,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,167.0,1.0,0.0,0.0,1.0,MANCHESTER,REGNO UNITO,0.0,0.0,22.0,22.0,7.0,14.0,0.3181818181818182,0.3181818181818182,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.45454545454545453,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.2727272727272727,MAN→BLQ,0,-0.12295362808101229,0,1.1273586982518817,0,,0,0,0
MAN,CIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,357.0,864.0,1.0,2.0,5.0,3.0,MANCHESTER,REGNO UNITO,0.0,0.0,18.0,18.0,2.0,10.0,0.1111111111111111,0.1111111111111111,1.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,MAN→CIA,0,-0.11376321130288797,0,1.0106914674638718,0,,0,0,0
MAN,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,186.0,0.0,0.0,3.0,0.0,MANCHESTER,REGNO UNITO,0.0,0.0,5.0,3.0,0.0,6.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,MAN→FCO,0,-0.14800745183929398,0,3.040368853340688,0,,0,0,0
MAN,MXP,0.0,0.0,2.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,365.0,1.0,1.0,3.0,2.0,MANCHESTER,REGNO UNITO,0.0,0.0,22.0,22.0,5.0,18.0,0.22727272727272727,0.22727272727272727,1.0,0.23809523809523808,0.0,0.0,0.2,0.0,0.25,0.0,0.5,0.25,0.08333333333333333,MAN→MXP,0,-0.04510232209234688,0,1.472701231177687,0,,0,0,0
MAN,NAP,0.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,135.0,1.0,0.0,0.0,2.0,MANCHESTER,REGNO UNITO,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,MAN→NAP,0,-0.09256028991806858,0,1.3800317971449412,0,,0,0,0
MAN,PSA,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,276.0,178.0,1.0,1.0,0.0,2.0,MANCHESTER,REGNO UNITO,0.0,0.0,12.0,12.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.375,0.25,0.0,MAN→PSA,0,-0.13038935489056075,0,1.1539635913073574,0,,0,0,0
MAN,TRN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.0,288.0,0.0,2.0,2.0,2.0,MANCHESTER,REGNO UNITO,0.0,0.0,3.0,3.0,1.0,3.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,MAN→TRN,0,-0.1269148429181136,0,1.1507330778286513,0,,0,0,0
MAN,VCE,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,124.0,258.0,2.0,3.0,2.0,5.0,MANCHESTER,REGNO UNITO,0.0,0.0,4.0,4.0,3.0,5.0,0.75,0.75,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.2,0.0,0.2,0.6,MAN→VCE,0,-0.025574169153625204,0,1.2090098384867312,0,,0,0,0
MAN,VRN,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,0.0,1.0,0.0,0.0,1.0,MANCHESTER,REGNO UNITO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAN→VRN,0,-0.15051353993851674,0,2.500839962321387,0,,0,0,0
MBA,BRI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,MBA→BRI,0,-0.16672807101693038,0,1.0086852100285617,0,,0,0,0
MBA,FCO,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.0,0.0,1.0,0.0,0.0,0.0,MOMBASA,KENYA,0.0,0.0,4.0,3.0,0.0,4.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,MBA→FCO,0,-0.12779511092198886,0,1.3766901513187002,0,,0,0,0
MBA,MXP,0.0,0.0,26.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,0.0,0.0,0.0,0.0,0.0,MOMBASA,KENYA,0.0,0.0,4.0,4.0,3.0,4.0,0.75,0.75,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,MBA→MXP,0,-0.07230707851742857,0,1.3113199755322822,0,,0,0,0
MBJ,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,MONTEGO BAY,GIAMAICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MBJ→MXP,0,-0.18429293683585046,0,1.3526823552152512,0,,0,0,0
MCT,MXP,0.0,0.0,0.0,1.0,0.0,0.0,0.0,102.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,38.0,1107.0,0.0,2.0,3.0,0.0,2.0,MUSCAT,OMAN,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MCT→MXP,0,-0.05950153562834015,0,1.6319213473291625,0,,0,0,0
MCT,NAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MCT→NAP,0,-0.1917290359717468,1,4355322639.824887,0,,0,1,0
MED,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,MED→BLQ,0,-0.17342804381981702,0,1.0019036071788396,0,,0,0,0
MED,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,MED→FCO,0,-0.17033781842228557,0,1.0191524856386098,0,,0,0,0
MED,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MED→MXP,0,-0.1930279056121047,0,1.0,0,,0,0,0
MEL,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEL→BLQ,0,-0.1930279056121047,0,1.0,0,,0,0,0
MEL,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,MEL→FCO,0,-0.14516430970441374,0,1.1058559124019942,0,,0,0,0
MEL,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,3.0,3.0,1.0,3.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,MEL→MXP,0,-0.16897698187091542,0,1.281695702801992,0,,0,0,0
MEX,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,413.0,0.0,1.0,2.0,1.0,1.0,CITTA DEL MESSICO,MESSICO,0.0,0.0,7.0,7.0,1.0,4.0,0.14285714285714285,0.14285714285714285,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,MEX→FCO,0,-0.0815507063067426,0,1.298623955113691,0,,0,0,0
MEX,FLR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,MEX→FLR,0,-0.16067977449107623,0,0.991820975642286,0,,0,0,0
MHD,BGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,MHD→BGY,0,-0.08523037845089992,0,1.3279912013292612,0,,0,0,0
MHD,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,5.0,6.0,1.0,5.0,0.16666666666666666,0.16666666666666666,1.2,0.0,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.0,MHD→FCO,0,-0.12761168633155745,0,1.4454921520404034,0,,0,0,0
MHD,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,11.0,14.0,0.0,5.0,0.0,0.0,1.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,MHD→MXP,0,-0.16616683027638768,0,0.9994807619726791,0,,0,0,0
MHD,VCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,MHD→VCE,0,-0.10864367855218138,0,1.4032622631919276,0,,0,0,0
MIA,BRI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,MIA→BRI,0,-0.17033781842228557,0,1.0191524856386098,0,,0,0,0
MIA,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,786.0,0.0,2.0,3.0,0.0,2.0,MIAMI,STATI UNITI,0.0,0.0,14.0,14.0,1.0,11.0,0.07142857142857142,0.07142857142857142,1.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5714285714285714,MIA→FCO,0,-0.11019713269256115,0,1.1294475641725206,0,,0,0,0
MIA,FLR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0,2.0,1.0,1.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,MIA→FLR,0,-0.15382501835366436,0,3.2533688512995527,0,,0,0,0
MIA,LIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,4.0,4.0,2.0,1.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,MIA→LIN,0,-0.15244436271454614,0,1.0734627291731862,0,,0,0,0
MIA,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0,2.0,1.0,2.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,MIA→MXP,0,-0.1474695517176094,0,1.1182865513115263,0,,0,0,0
